lat1000,long1000,longitude,latitude,geometry,in_man
40758,-73988,-73.988,40.758,POINT (-73.988 40.758),True
40758,-73987,-73.987,40.758,POINT (-73.98699999999999 40.758),True
40758,-73986,-73.986,40.758,POINT (-73.986 40.758),True
40758,-73985,-73.985,40.758,POINT (-73.985 40.758),True
40758,-73984,-73.984,40.758,POINT (-73.98399999999999 40.758),True
40758,-73983,-73.983,40.758,POINT (-73.983 40.758),True
40758,-73982,-73.982,40.758,POINT (-73.982 40.758),True
40758,-73981,-73.981,40.758,POINT (-73.98099999999999 40.758),True
40758,-73980,-73.98,40.758,POINT (-73.98 40.758),True
40758,-73979,-73.979,40.758,POINT (-73.979 40.758),True
40758,-73978,-73.978,40.758,POINT (-73.97799999999999 40.758),True
40758,-73977,-73.977,40.758,POINT (-73.977 40.758),True
40758,-73976,-73.976,40.758,POINT (-73.976 40.758),True
40758,-73975,-73.975,40.758,POINT (-73.97499999999999 40.758),True
40758,-73974,-73.974,40.758,POINT (-73.974 40.758),True
40758,-73973,-73.973,40.758,POINT (-73.973 40.758),True
40758,-73972,-73.972,40.758,POINT (-73.97199999999999 40.758),True
40758,-73971,-73.971,40.758,POINT (-73.971 40.758),True
40758,-73970,-73.97,40.758,POINT (-73.97 40.758),True
40758,-73969,-73.969,40.758,POINT (-73.96899999999999 40.758),True
40758,-73968,-73.968,40.758,POINT (-73.968 40.758),True
40758,-73967,-73.967,40.758,POINT (-73.967 40.758),True
40758,-73966,-73.966,40.758,POINT (-73.96599999999999 40.758),True
40758,-73965,-73.965,40.758,POINT (-73.965 40.758),True
40758,-73964,-73.964,40.758,POINT (-73.964 40.758),True
40758,-73963,-73.963,40.758,POINT (-73.96299999999999 40.758),True
40758,-73962,-73.962,40.758,POINT (-73.962 40.758),True
40758,-73961,-73.961,40.758,POINT (-73.961 40.758),True
40758,-73960,-73.96,40.758,POINT (-73.95999999999999 40.758),True
40758,-73954,-73.954,40.758,POINT (-73.95399999999999 40.758),True
40758,-73953,-73.953,40.758,POINT (-73.953 40.758),True
40759,-74006,-74.006,40.759,POINT (-74.006 40.759),True
40759,-74005,-74.005,40.759,POINT (-74.005 40.759),True
40759,-74004,-74.004,40.759,POINT (-74.004 40.759),True
40759,-74003,-74.003,40.759,POINT (-74.003 40.759),True
40759,-74002,-74.002,40.759,POINT (-74.002 40.759),True
40759,-74001,-74.001,40.759,POINT (-74.001 40.759),True
40759,-74000,-74.0,40.759,POINT (-74 40.759),True
40759,-73999,-73.999,40.759,POINT (-73.999 40.759),True
40759,-73998,-73.998,40.759,POINT (-73.998 40.759),True
40759,-73997,-73.997,40.759,POINT (-73.997 40.759),True
40759,-73996,-73.996,40.759,POINT (-73.996 40.759),True
40759,-73995,-73.995,40.759,POINT (-73.995 40.759),True
40759,-73994,-73.994,40.759,POINT (-73.994 40.759),True
40759,-73993,-73.993,40.759,POINT (-73.99299999999999 40.759),True
40759,-73992,-73.992,40.759,POINT (-73.992 40.759),True
40759,-73991,-73.991,40.759,POINT (-73.991 40.759),True
40759,-73990,-73.99,40.759,POINT (-73.98999999999999 40.759),True
40759,-73989,-73.989,40.759,POINT (-73.989 40.759),True
40759,-73988,-73.988,40.759,POINT (-73.988 40.759),True
40759,-73987,-73.987,40.759,POINT (-73.98699999999999 40.759),True
40759,-73986,-73.986,40.759,POINT (-73.986 40.759),True
40759,-73985,-73.985,40.759,POINT (-73.985 40.759),True
40759,-73984,-73.984,40.759,POINT (-73.98399999999999 40.759),True
40759,-73983,-73.983,40.759,POINT (-73.983 40.759),True
40759,-73982,-73.982,40.759,POINT (-73.982 40.759),True
40759,-73981,-73.981,40.759,POINT (-73.98099999999999 40.759),True
40759,-73980,-73.98,40.759,POINT (-73.98 40.759),True
40759,-73979,-73.979,40.759,POINT (-73.979 40.759),True
40759,-73978,-73.978,40.759,POINT (-73.97799999999999 40.759),True
40759,-73977,-73.977,40.759,POINT (-73.977 40.759),True
40759,-73976,-73.976,40.759,POINT (-73.976 40.759),True
40759,-73975,-73.975,40.759,POINT (-73.97499999999999 40.759),True
40759,-73974,-73.974,40.759,POINT (-73.974 40.759),True
40759,-73973,-73.973,40.759,POINT (-73.973 40.759),True
40759,-73972,-73.972,40.759,POINT (-73.97199999999999 40.759),True
40759,-73971,-73.971,40.759,POINT (-73.971 40.759),True
40759,-73970,-73.97,40.759,POINT (-73.97 40.759),True
40759,-73969,-73.969,40.759,POINT (-73.96899999999999 40.759),True
40759,-73968,-73.968,40.759,POINT (-73.968 40.759),True
40759,-73967,-73.967,40.759,POINT (-73.967 40.759),True
40759,-73966,-73.966,40.759,POINT (-73.96599999999999 40.759),True
40759,-73965,-73.965,40.759,POINT (-73.965 40.759),True
40759,-73964,-73.964,40.759,POINT (-73.964 40.759),True
40759,-73963,-73.963,40.759,POINT (-73.96299999999999 40.759),True
40759,-73962,-73.962,40.759,POINT (-73.962 40.759),True
40759,-73961,-73.961,40.759,POINT (-73.961 40.759),True
40759,-73960,-73.96,40.759,POINT (-73.95999999999999 40.759),True
40759,-73959,-73.959,40.759,POINT (-73.959 40.759),True
40759,-73958,-73.958,40.759,POINT (-73.958 40.759),True
40759,-73954,-73.954,40.759,POINT (-73.95399999999999 40.759),True
40759,-73953,-73.953,40.759,POINT (-73.953 40.759),True
40759,-73952,-73.952,40.759,POINT (-73.952 40.759),True
40760,-74003,-74.003,40.76,POINT (-74.003 40.76),True
40760,-74002,-74.002,40.76,POINT (-74.002 40.76),True
40760,-74001,-74.001,40.76,POINT (-74.001 40.76),True
40760,-74000,-74.0,40.76,POINT (-74 40.76),True
40760,-73999,-73.999,40.76,POINT (-73.999 40.76),True
40760,-73998,-73.998,40.76,POINT (-73.998 40.76),True
40760,-73997,-73.997,40.76,POINT (-73.997 40.76),True
40760,-73996,-73.996,40.76,POINT (-73.996 40.76),True
40760,-73995,-73.995,40.76,POINT (-73.995 40.76),True
40760,-73994,-73.994,40.76,POINT (-73.994 40.76),True
40760,-73993,-73.993,40.76,POINT (-73.99299999999999 40.76),True
40760,-73992,-73.992,40.76,POINT (-73.992 40.76),True
40760,-73991,-73.991,40.76,POINT (-73.991 40.76),True
40760,-73990,-73.99,40.76,POINT (-73.98999999999999 40.76),True
40760,-73989,-73.989,40.76,POINT (-73.989 40.76),True
40760,-73988,-73.988,40.76,POINT (-73.988 40.76),True
40760,-73987,-73.987,40.76,POINT (-73.98699999999999 40.76),True
40760,-73986,-73.986,40.76,POINT (-73.986 40.76),True
40760,-73985,-73.985,40.76,POINT (-73.985 40.76),True
40760,-73984,-73.984,40.76,POINT (-73.98399999999999 40.76),True
40760,-73983,-73.983,40.76,POINT (-73.983 40.76),True
40760,-73982,-73.982,40.76,POINT (-73.982 40.76),True
40760,-73981,-73.981,40.76,POINT (-73.98099999999999 40.76),True
40760,-73980,-73.98,40.76,POINT (-73.98 40.76),True
40760,-73979,-73.979,40.76,POINT (-73.979 40.76),True
40760,-73978,-73.978,40.76,POINT (-73.97799999999999 40.76),True
40760,-73977,-73.977,40.76,POINT (-73.977 40.76),True
40760,-73976,-73.976,40.76,POINT (-73.976 40.76),True
40760,-73975,-73.975,40.76,POINT (-73.97499999999999 40.76),True
40760,-73974,-73.974,40.76,POINT (-73.974 40.76),True
40760,-73973,-73.973,40.76,POINT (-73.973 40.76),True
40760,-73972,-73.972,40.76,POINT (-73.97199999999999 40.76),True
40760,-73971,-73.971,40.76,POINT (-73.971 40.76),True
40760,-73970,-73.97,40.76,POINT (-73.97 40.76),True
40760,-73969,-73.969,40.76,POINT (-73.96899999999999 40.76),True
40760,-73968,-73.968,40.76,POINT (-73.968 40.76),True
40760,-73967,-73.967,40.76,POINT (-73.967 40.76),True
40760,-73966,-73.966,40.76,POINT (-73.96599999999999 40.76),True
40760,-73965,-73.965,40.76,POINT (-73.965 40.76),True
40760,-73964,-73.964,40.76,POINT (-73.964 40.76),True
40760,-73963,-73.963,40.76,POINT (-73.96299999999999 40.76),True
40760,-73962,-73.962,40.76,POINT (-73.962 40.76),True
40760,-73961,-73.961,40.76,POINT (-73.961 40.76),True
40760,-73960,-73.96,40.76,POINT (-73.95999999999999 40.76),True
40760,-73959,-73.959,40.76,POINT (-73.959 40.76),True
40760,-73958,-73.958,40.76,POINT (-73.958 40.76),True
40760,-73957,-73.957,40.76,POINT (-73.95699999999999 40.76),True
40760,-73952,-73.952,40.76,POINT (-73.952 40.76),True
40760,-73951,-73.951,40.76,POINT (-73.95099999999999 40.76),True
40761,-74003,-74.003,40.761,POINT (-74.003 40.761),True
40761,-74002,-74.002,40.761,POINT (-74.002 40.761),True
40761,-74001,-74.001,40.761,POINT (-74.001 40.761),True
40761,-74000,-74.0,40.761,POINT (-74 40.761),True
40761,-73999,-73.999,40.761,POINT (-73.999 40.761),True
40761,-73998,-73.998,40.761,POINT (-73.998 40.761),True
40761,-73997,-73.997,40.761,POINT (-73.997 40.761),True
40761,-73996,-73.996,40.761,POINT (-73.996 40.761),True
40761,-73995,-73.995,40.761,POINT (-73.995 40.761),True
40761,-73994,-73.994,40.761,POINT (-73.994 40.761),True
40761,-73993,-73.993,40.761,POINT (-73.99299999999999 40.761),True
40761,-73992,-73.992,40.761,POINT (-73.992 40.761),True
40761,-73991,-73.991,40.761,POINT (-73.991 40.761),True
40761,-73990,-73.99,40.761,POINT (-73.98999999999999 40.761),True
40761,-73989,-73.989,40.761,POINT (-73.989 40.761),True
40761,-73988,-73.988,40.761,POINT (-73.988 40.761),True
40761,-73987,-73.987,40.761,POINT (-73.98699999999999 40.761),True
40761,-73986,-73.986,40.761,POINT (-73.986 40.761),True
40761,-73985,-73.985,40.761,POINT (-73.985 40.761),True
40761,-73984,-73.984,40.761,POINT (-73.98399999999999 40.761),True
40761,-73983,-73.983,40.761,POINT (-73.983 40.761),True
40761,-73982,-73.982,40.761,POINT (-73.982 40.761),True
40761,-73981,-73.981,40.761,POINT (-73.98099999999999 40.761),True
40761,-73980,-73.98,40.761,POINT (-73.98 40.761),True
40761,-73979,-73.979,40.761,POINT (-73.979 40.761),True
40761,-73978,-73.978,40.761,POINT (-73.97799999999999 40.761),True
40761,-73977,-73.977,40.761,POINT (-73.977 40.761),True
40761,-73976,-73.976,40.761,POINT (-73.976 40.761),True
40761,-73975,-73.975,40.761,POINT (-73.97499999999999 40.761),True
40761,-73974,-73.974,40.761,POINT (-73.974 40.761),True
40761,-73973,-73.973,40.761,POINT (-73.973 40.761),True
40761,-73972,-73.972,40.761,POINT (-73.97199999999999 40.761),True
40761,-73971,-73.971,40.761,POINT (-73.971 40.761),True
40761,-73970,-73.97,40.761,POINT (-73.97 40.761),True
40761,-73969,-73.969,40.761,POINT (-73.96899999999999 40.761),True
40761,-73968,-73.968,40.761,POINT (-73.968 40.761),True
40761,-73967,-73.967,40.761,POINT (-73.967 40.761),True
40761,-73966,-73.966,40.761,POINT (-73.96599999999999 40.761),True
40761,-73965,-73.965,40.761,POINT (-73.965 40.761),True
40761,-73964,-73.964,40.761,POINT (-73.964 40.761),True
40761,-73963,-73.963,40.761,POINT (-73.96299999999999 40.761),True
40761,-73962,-73.962,40.761,POINT (-73.962 40.761),True
40761,-73961,-73.961,40.761,POINT (-73.961 40.761),True
40761,-73960,-73.96,40.761,POINT (-73.95999999999999 40.761),True
40761,-73959,-73.959,40.761,POINT (-73.959 40.761),True
40761,-73958,-73.958,40.761,POINT (-73.958 40.761),True
40761,-73957,-73.957,40.761,POINT (-73.95699999999999 40.761),True
40761,-73956,-73.956,40.761,POINT (-73.956 40.761),True
40761,-73952,-73.952,40.761,POINT (-73.952 40.761),True
40761,-73951,-73.951,40.761,POINT (-73.95099999999999 40.761),True
40761,-73950,-73.95,40.761,POINT (-73.95 40.761),True
40762,-74003,-74.003,40.762,POINT (-74.003 40.762),True
40762,-74002,-74.002,40.762,POINT (-74.002 40.762),True
40762,-74001,-74.001,40.762,POINT (-74.001 40.762),True
40762,-74000,-74.0,40.762,POINT (-74 40.762),True
40762,-73999,-73.999,40.762,POINT (-73.999 40.762),True
40762,-73998,-73.998,40.762,POINT (-73.998 40.762),True
40762,-73997,-73.997,40.762,POINT (-73.997 40.762),True
40762,-73996,-73.996,40.762,POINT (-73.996 40.762),True
40762,-73995,-73.995,40.762,POINT (-73.995 40.762),True
40762,-73994,-73.994,40.762,POINT (-73.994 40.762),True
40762,-73993,-73.993,40.762,POINT (-73.99299999999999 40.762),True
40762,-73992,-73.992,40.762,POINT (-73.992 40.762),True
40762,-73991,-73.991,40.762,POINT (-73.991 40.762),True
40762,-73990,-73.99,40.762,POINT (-73.98999999999999 40.762),True
40762,-73989,-73.989,40.762,POINT (-73.989 40.762),True
40762,-73988,-73.988,40.762,POINT (-73.988 40.762),True
40762,-73987,-73.987,40.762,POINT (-73.98699999999999 40.762),True
40762,-73986,-73.986,40.762,POINT (-73.986 40.762),True
40762,-73985,-73.985,40.762,POINT (-73.985 40.762),True
40762,-73984,-73.984,40.762,POINT (-73.98399999999999 40.762),True
40762,-73983,-73.983,40.762,POINT (-73.983 40.762),True
40762,-73982,-73.982,40.762,POINT (-73.982 40.762),True
40762,-73981,-73.981,40.762,POINT (-73.98099999999999 40.762),True
40762,-73980,-73.98,40.762,POINT (-73.98 40.762),True
40762,-73979,-73.979,40.762,POINT (-73.979 40.762),True
40762,-73978,-73.978,40.762,POINT (-73.97799999999999 40.762),True
40762,-73977,-73.977,40.762,POINT (-73.977 40.762),True
40762,-73976,-73.976,40.762,POINT (-73.976 40.762),True
40762,-73975,-73.975,40.762,POINT (-73.97499999999999 40.762),True
40762,-73974,-73.974,40.762,POINT (-73.974 40.762),True
40762,-73973,-73.973,40.762,POINT (-73.973 40.762),True
40762,-73972,-73.972,40.762,POINT (-73.97199999999999 40.762),True
40762,-73971,-73.971,40.762,POINT (-73.971 40.762),True
40762,-73970,-73.97,40.762,POINT (-73.97 40.762),True
40762,-73969,-73.969,40.762,POINT (-73.96899999999999 40.762),True
40762,-73968,-73.968,40.762,POINT (-73.968 40.762),True
40762,-73967,-73.967,40.762,POINT (-73.967 40.762),True
40762,-73966,-73.966,40.762,POINT (-73.96599999999999 40.762),True
40762,-73965,-73.965,40.762,POINT (-73.965 40.762),True
40762,-73964,-73.964,40.762,POINT (-73.964 40.762),True
40762,-73963,-73.963,40.762,POINT (-73.96299999999999 40.762),True
40762,-73962,-73.962,40.762,POINT (-73.962 40.762),True
40762,-73961,-73.961,40.762,POINT (-73.961 40.762),True
40762,-73960,-73.96,40.762,POINT (-73.95999999999999 40.762),True
40762,-73959,-73.959,40.762,POINT (-73.959 40.762),True
40762,-73958,-73.958,40.762,POINT (-73.958 40.762),True
40762,-73957,-73.957,40.762,POINT (-73.95699999999999 40.762),True
40762,-73956,-73.956,40.762,POINT (-73.956 40.762),True
40762,-73955,-73.955,40.762,POINT (-73.955 40.762),True
40762,-73951,-73.951,40.762,POINT (-73.95099999999999 40.762),True
40762,-73950,-73.95,40.762,POINT (-73.95 40.762),True
40762,-73949,-73.949,40.762,POINT (-73.949 40.762),True
40763,-74002,-74.002,40.763,POINT (-74.002 40.763),True
40763,-74001,-74.001,40.763,POINT (-74.001 40.763),True
40763,-74000,-74.0,40.763,POINT (-74 40.763),True
40763,-73999,-73.999,40.763,POINT (-73.999 40.763),True
40763,-73998,-73.998,40.763,POINT (-73.998 40.763),True
40763,-73997,-73.997,40.763,POINT (-73.997 40.763),True
40763,-73996,-73.996,40.763,POINT (-73.996 40.763),True
40763,-73995,-73.995,40.763,POINT (-73.995 40.763),True
40763,-73994,-73.994,40.763,POINT (-73.994 40.763),True
40763,-73993,-73.993,40.763,POINT (-73.99299999999999 40.763),True
40763,-73992,-73.992,40.763,POINT (-73.992 40.763),True
40763,-73991,-73.991,40.763,POINT (-73.991 40.763),True
40763,-73990,-73.99,40.763,POINT (-73.98999999999999 40.763),True
40763,-73989,-73.989,40.763,POINT (-73.989 40.763),True
40763,-73988,-73.988,40.763,POINT (-73.988 40.763),True
40763,-73987,-73.987,40.763,POINT (-73.98699999999999 40.763),True
40763,-73986,-73.986,40.763,POINT (-73.986 40.763),True
40763,-73985,-73.985,40.763,POINT (-73.985 40.763),True
40763,-73984,-73.984,40.763,POINT (-73.98399999999999 40.763),True
40763,-73983,-73.983,40.763,POINT (-73.983 40.763),True
40763,-73982,-73.982,40.763,POINT (-73.982 40.763),True
40763,-73981,-73.981,40.763,POINT (-73.98099999999999 40.763),True
40763,-73980,-73.98,40.763,POINT (-73.98 40.763),True
40763,-73979,-73.979,40.763,POINT (-73.979 40.763),True
40763,-73978,-73.978,40.763,POINT (-73.97799999999999 40.763),True
40763,-73977,-73.977,40.763,POINT (-73.977 40.763),True
40763,-73976,-73.976,40.763,POINT (-73.976 40.763),True
40763,-73975,-73.975,40.763,POINT (-73.97499999999999 40.763),True
40763,-73974,-73.974,40.763,POINT (-73.974 40.763),True
40763,-73973,-73.973,40.763,POINT (-73.973 40.763),True
40763,-73972,-73.972,40.763,POINT (-73.97199999999999 40.763),True
40763,-73971,-73.971,40.763,POINT (-73.971 40.763),True
40763,-73970,-73.97,40.763,POINT (-73.97 40.763),True
40763,-73969,-73.969,40.763,POINT (-73.96899999999999 40.763),True
40763,-73968,-73.968,40.763,POINT (-73.968 40.763),True
40763,-73967,-73.967,40.763,POINT (-73.967 40.763),True
40763,-73966,-73.966,40.763,POINT (-73.96599999999999 40.763),True
40763,-73965,-73.965,40.763,POINT (-73.965 40.763),True
40763,-73964,-73.964,40.763,POINT (-73.964 40.763),True
40763,-73963,-73.963,40.763,POINT (-73.96299999999999 40.763),True
40763,-73962,-73.962,40.763,POINT (-73.962 40.763),True
40763,-73961,-73.961,40.763,POINT (-73.961 40.763),True
40763,-73960,-73.96,40.763,POINT (-73.95999999999999 40.763),True
40763,-73959,-73.959,40.763,POINT (-73.959 40.763),True
40763,-73958,-73.958,40.763,POINT (-73.958 40.763),True
40763,-73957,-73.957,40.763,POINT (-73.95699999999999 40.763),True
40763,-73956,-73.956,40.763,POINT (-73.956 40.763),True
40763,-73955,-73.955,40.763,POINT (-73.955 40.763),True
40763,-73954,-73.954,40.763,POINT (-73.95399999999999 40.763),True
40763,-73950,-73.95,40.763,POINT (-73.95 40.763),True
40763,-73949,-73.949,40.763,POINT (-73.949 40.763),True
40763,-73948,-73.948,40.763,POINT (-73.94799999999999 40.763),True
40764,-74002,-74.002,40.764,POINT (-74.002 40.764),True
40764,-73999,-73.999,40.764,POINT (-73.999 40.764),True
40764,-73998,-73.998,40.764,POINT (-73.998 40.764),True
40764,-73997,-73.997,40.764,POINT (-73.997 40.764),True
40764,-73996,-73.996,40.764,POINT (-73.996 40.764),True
40764,-73995,-73.995,40.764,POINT (-73.995 40.764),True
40764,-73994,-73.994,40.764,POINT (-73.994 40.764),True
40764,-73993,-73.993,40.764,POINT (-73.99299999999999 40.764),True
40764,-73992,-73.992,40.764,POINT (-73.992 40.764),True
40764,-73991,-73.991,40.764,POINT (-73.991 40.764),True
40764,-73990,-73.99,40.764,POINT (-73.98999999999999 40.764),True
40764,-73989,-73.989,40.764,POINT (-73.989 40.764),True
40764,-73988,-73.988,40.764,POINT (-73.988 40.764),True
40764,-73987,-73.987,40.764,POINT (-73.98699999999999 40.764),True
40764,-73986,-73.986,40.764,POINT (-73.986 40.764),True
40764,-73985,-73.985,40.764,POINT (-73.985 40.764),True
40764,-73984,-73.984,40.764,POINT (-73.98399999999999 40.764),True
40764,-73983,-73.983,40.764,POINT (-73.983 40.764),True
40764,-73982,-73.982,40.764,POINT (-73.982 40.764),True
40764,-73981,-73.981,40.764,POINT (-73.98099999999999 40.764),True
40764,-73980,-73.98,40.764,POINT (-73.98 40.764),True
40764,-73979,-73.979,40.764,POINT (-73.979 40.764),True
40764,-73978,-73.978,40.764,POINT (-73.97799999999999 40.764),True
40764,-73977,-73.977,40.764,POINT (-73.977 40.764),True
40764,-73976,-73.976,40.764,POINT (-73.976 40.764),True
40764,-73975,-73.975,40.764,POINT (-73.97499999999999 40.764),True
40764,-73974,-73.974,40.764,POINT (-73.974 40.764),True
40764,-73973,-73.973,40.764,POINT (-73.973 40.764),True
40764,-73972,-73.972,40.764,POINT (-73.97199999999999 40.764),True
40764,-73971,-73.971,40.764,POINT (-73.971 40.764),True
40764,-73970,-73.97,40.764,POINT (-73.97 40.764),True
40764,-73969,-73.969,40.764,POINT (-73.96899999999999 40.764),True
40764,-73968,-73.968,40.764,POINT (-73.968 40.764),True
40764,-73967,-73.967,40.764,POINT (-73.967 40.764),True
40764,-73966,-73.966,40.764,POINT (-73.96599999999999 40.764),True
40764,-73965,-73.965,40.764,POINT (-73.965 40.764),True
40764,-73964,-73.964,40.764,POINT (-73.964 40.764),True
40764,-73963,-73.963,40.764,POINT (-73.96299999999999 40.764),True
40764,-73962,-73.962,40.764,POINT (-73.962 40.764),True
40764,-73961,-73.961,40.764,POINT (-73.961 40.764),True
40764,-73960,-73.96,40.764,POINT (-73.95999999999999 40.764),True
40764,-73959,-73.959,40.764,POINT (-73.959 40.764),True
40764,-73958,-73.958,40.764,POINT (-73.958 40.764),True
40764,-73957,-73.957,40.764,POINT (-73.95699999999999 40.764),True
40764,-73956,-73.956,40.764,POINT (-73.956 40.764),True
40764,-73955,-73.955,40.764,POINT (-73.955 40.764),True
40764,-73954,-73.954,40.764,POINT (-73.95399999999999 40.764),True
